Subject,Country,Age,Gender,City,Education,Question,Response,Condition,Coded_Response
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Emotional,Anteayer conversé con mi tío.,YESTERDAY_PLUS,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Emotional,Todavía no he aprendido mucho sobre los aviones.,IRR,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Emotional,Varias veces he investigado la historia de mi familia.,IRR,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Emotional,Pinté un cuadro.,IND_MINUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,Un día corrí en la pista.,IND_PLUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,He cantado ópera.,IND_MINUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,Siempre he comprado una bolsa.,IRR,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,Escalé el monte Everest.,IND_MINUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,He cocinado las hamburguesas.,IND_MINUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,Entonces estudié la literatura.,IND_PLUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,Hace una hora ordené todo mi cuarto.,TODAY,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,Esta mañana caminé por el parque .,TODAY,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,Anteayer conduje el autobús.,YESTERDAY_PLUS,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,El año pasado practiqué el inglés.,YESTERDAY_PLUS,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Emotional,Nadé en la piscina.,IND_MINUS_TA,PRET
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,He ordenado todo mi cuarto.,IND_MINUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,He lavado todo el piso.,IND_MINUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Nunca escalé el monte Everest.,IRR,PRET
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Hace pocas horas he pintado un cuadro.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Hace una hora he jugado al ajedrez.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Anteayer he hablado con Sofía.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,En alguna ocasión he viajado por el norte.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Alguna vez he conversado con mi tío.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Hoy he bailado tango.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Ayer he corrido en la pista.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Hace pocos minutos he practicado el inglés.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Una vez he mirado el paisaje.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Hace un mes he leído aquí.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Emotional,Hace dos días he trabajado en la oficina.,YESTERDAY_PLUS,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,El año pasado he estudiado la literatura.,YESTERDAY_PLUS,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Siempre he nadado en la piscina.,IRR,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Varias veces escribí una carta a Jorge.,IRR,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Caminé por el parque .,IND_MINUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Un día escuché su canción nueva .,IND_PLUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Investigué la historia de mi familia.,IND_MINUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Entonces compré un recuerdo del viaje.,IND_PLUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Aprendí mucho sobre los aviones.,IND_MINUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Muchas veces cociné las hamburguesas.,IRR,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Todavía no he cantado ópera.,IRR,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Emotional,Esta mañana conduje el autobús.,TODAY,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,El año pasado estudié la literatura.,YESTERDAY_PLUS,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,Siempre he nadado en la piscina.,IRR,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,Hoy cocinamos pasta con tomate.,TODAY,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,Varias veces he escrito una carta a Jorge.,IRR,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,He caminado por el parque .,IND_MINUS_TA,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,Un día escuché su canción nueva .,IND_PLUS_TA,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,He investigado la historia de mi familia.,IND_MINUS_TA,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,Entonces compré un recuerdo del viaje.,IND_PLUS_TA,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,He aprendido mucho sobre los aviones.,IND_MINUS_TA,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,Muchas veces he cocinado las hamburguesas.,IRR,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,Todavía no he cantado ópera.,IRR,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Emotional,Esta mañana he conducido el autobús.,TODAY,PP
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Hace pocas horas escribí una carta a Jorge.,TODAY,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,El año pasado aprendí mucho sobre los aviones.,YESTERDAY_PLUS,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Entonces practiqué el inglés.,IND_PLUS_TA,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Muchas veces corrí en la pista.,IRR,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Siempre he estudiado la literatura.,IRR,PP
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Nunca trabajé en la oficina.,IRR,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Compré un recuerdo del viaje.,IND_MINUS_TA,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Alguna vez conduje el autobús.,IND_PLUS_TA,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Hace un mes investigué la historia de mi familia.,YESTERDAY_PLUS,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Viajé por el norte.,IND_MINUS_TA,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Emotional,Hace dos días ordené todo mi cuarto.,YESTERDAY_PLUS,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Ordené todo mi cuarto.,IND_MINUS_TA,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Lavé todo el piso.,IND_MINUS_TA,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Nunca escalé el monte Everest.,IRR,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Hace pocas horas pinté un cuadro.,TODAY,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Hace una hora jugué al ajedrez.,TODAY,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Anteayer hablé con Sofía.,YESTERDAY_PLUS,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,En alguna ocasión viajé por el norte.,IND_PLUS_TA,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Alguna vez conversé con mi tío.,IND_PLUS_TA,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Hoy bailé tango.,TODAY,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Ayer corrí en la pista.,YESTERDAY_PLUS,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Hace pocos minutos practiqué el inglés.,TODAY,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Una vez he mirado el paisaje.,IND_PLUS_TA,PP
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Hace un mes leí aquí.,YESTERDAY_PLUS,PRET
R_11lKaS4N1FSVUXL,Mexico,25-34 años,Femenino,Colima,University,Emotional,Hace dos días trabajé en la oficina.,YESTERDAY_PLUS,PRET
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Esta mañana conversé con mi tío.,TODAY,PRET
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Alguna vez he caminado por el parque .,IND_PLUS_TA,PP
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Siempre he jugado al ajedrez.,IRR,PP
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Hoy he mirado el paisaje.,TODAY,PP
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Ayer nadé en la piscina.,YESTERDAY_PLUS,PRET
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Un día ordené todo mi cuarto.,IND_PLUS_TA,PRET
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Varias veces pinté un cuadro.,IRR,PRET
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Todavía no practiqué el inglés.,IRR,PRET
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Anteayer he escrito una carta a Jorge.,YESTERDAY_PLUS,PP
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,En alguna ocasión he investigado la historia de mi familia.,IND_PLUS_TA,PP
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,Leí aquí.,IND_MINUS_TA,PRET
R_8ToF2o1a49zm24N,Spain,18-24 años,Masculino,Madrid,Technical_Professional,Emotional,El año pasado escalé el monte Everest.,YESTERDAY_PLUS,PRET
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,Hace una hora nadé en la piscina.,TODAY,PRET
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,Ayer lavé todo el piso.,YESTERDAY_PLUS,PRET
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,Esta mañana cociné las hamburguesas.,TODAY,PRET
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,Miré el paisaje.,IND_MINUS_TA,PRET
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,Todavía no he hablado con Sofía.,IRR,PP
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,En alguna ocasión pinté un cuadro.,IND_PLUS_TA,PRET
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,Hoy escalé el monte Everest.,TODAY,PRET
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,Varias veces he leído aquí.,IRR,PP
R_7RvzG9E5MDfVv1f,Mexico,45-54 años,Masculino,Toluca,University,Emotional,Un día jugué al ajedrez.,IND_PLUS_TA,PRET
